RF,Time,Latitude,Longitude,Altitude
34,18:13:20,22.9018234,120.2730938,20.154
34,18:13:23,22.9018005,120.2730046,20.111
34,18:13:26,22.9018579,120.2729166,20.079
34,18:13:29,22.9019397,120.2728012,19.845
34,18:13:32,22.9020125,120.272729,19.962
34,18:13:35,22.9021113,120.2727675,20.086
34,18:13:38,22.9022207,120.2728212,20.152
34,18:13:41,22.9023445,120.2728878,20.183
34,18:13:44,22.9024571,120.2729334,20.13
34,18:13:47,22.9025925,120.2729379,20.139
34,18:13:50,22.9027235,120.2729295,20.124
34,18:13:53,22.9028048,120.2729592,20.124
34,18:13:56,22.9028193,120.2730569,19.773
34,18:13:59,22.9028385,120.27317,19.81
35,18:15:20,22.9028326,120.2731628,18.235
35,18:15:23,22.9028317,120.2731433,20.092
35,18:15:26,22.9028263,120.2730795,20.385
35,18:15:29,22.9028242,120.2730219,20.036
35,18:15:32,22.9028223,120.2729582,19.922
35,18:15:35,22.9028163,120.2729042,20.054
35,18:15:38,22.9028125,120.2728394,19.933
35,18:15:41,22.9028113,120.2727814,20.095
35,18:15:44,22.9028072,120.2727247,19.936
35,18:15:47,22.9028044,120.2726698,19.996
35,18:15:50,22.9028017,120.2726112,19.957
35,18:15:53,22.9027901,120.2726042,19.813
35,18:15:56,22.9027592,120.2726507,19.856
35,18:15:59,22.9027274,120.2726973,20.02
35,18:16:02,22.9026941,120.2727399,20.076
35,18:16:05,22.9026579,120.2727919,20.071
35,18:16:08,22.9026233,120.2728387,20.045
35,18:16:11,22.9025897,120.2728877,20.045
35,18:16:14,22.9025581,120.2729073,20.027
35,18:16:17,22.9025144,120.2728751,20.12
35,18:16:20,22.9024582,120.2728409,20.188
35,18:16:23,22.9024128,120.27281,20.005
35,18:16:26,22.9023638,120.2727774,19.756
35,18:16:29,22.9023205,120.2727471,19.979
35,18:16:32,22.9022735,120.272715,19.993
35,18:16:35,22.9022555,120.2727138,20.091
35,18:16:38,22.90226,120.2727728,19.985
35,18:16:41,22.902266,120.2728259,20.023
35,18:16:44,22.902269,120.2728848,20.036
35,18:16:47,22.9022726,120.2729454,20.04
35,18:16:50,22.9022765,120.2730018,20.044
35,18:16:53,22.9022814,120.2730653,20.036
35,18:16:56,22.9022858,120.2731224,20.011
35,18:16:59,22.9022902,120.2731858,20
35,18:17:02,22.9022973,120.2732388,20.075
35,18:17:05,22.9023411,120.2732405,19.992
35,18:17:08,22.9023971,120.2732318,19.893
35,18:17:11,22.9024407,120.2732251,19.746
35,18:17:14,22.9024976,120.273223,19.514
35,18:17:17,22.9025523,120.2732174,19.488
35,18:17:20,22.9026055,120.2732103,19.497
35,18:17:23,22.9026594,120.2732048,19.355
35,18:17:26,22.902717,120.2731998,19.09
35,18:17:29,22.9027719,120.2731935,18.988
35,18:17:32,22.9028229,120.2731888,18.859
36,18:19:21,22.902854,120.2731691,19.67
36,18:19:24,22.9028098,120.2731398,20.027
36,18:19:27,22.9027621,120.2731098,20.055
36,18:19:30,22.9027117,120.2730799,20.092
36,18:19:33,22.902668,120.2730532,20.109
36,18:19:36,22.9026188,120.2730215,19.81
36,18:19:39,22.9025719,120.2729924,19.969
36,18:19:42,22.9025276,120.2729638,20.127
36,18:19:45,22.90249,120.2729933,19.805
36,18:19:48,22.9024621,120.2730397,19.938
36,18:19:51,22.9024313,120.2730868,20.013
36,18:19:54,22.9024018,120.2731317,20.023
36,18:19:57,22.9023698,120.2731827,20.054
36,18:20:00,22.9023367,120.2732348,19.99
36,18:20:03,22.9023282,120.2732487,20.079
36,18:20:06,22.9023214,120.273211,20.329
36,18:20:09,22.9023041,120.2731332,20.103
36,18:20:12,22.9022944,120.2730721,19.976
36,18:20:15,22.9022875,120.2730174,19.985
36,18:20:18,22.9022804,120.2729633,19.936
36,18:20:21,22.9022713,120.272902,20.053
36,18:20:24,22.9022598,120.2728427,19.896
36,18:20:27,22.902256,120.2727947,20.12
36,18:20:30,22.9022947,120.2727874,19.841
36,18:20:33,22.9023497,120.2727767,20.067
36,18:20:36,22.902401,120.2727732,20.028
36,18:20:39,22.9024555,120.2727647,20.004
36,18:20:42,22.9025094,120.2727583,20.041
36,18:20:45,22.9025625,120.2727516,20.036
36,18:20:48,22.9026182,120.2727446,20.058
36,18:20:51,22.9026733,120.2727391,20.058
36,18:20:54,22.9027242,120.2727323,20.089
36,18:20:57,22.9027812,120.2727252,20.064
36,18:21:01,22.9028206,120.2727275,20.093
36,18:21:04,22.9028206,120.2727795,19.839
36,18:21:07,22.9028251,120.2728486,19.873
36,18:21:10,22.9028296,120.2729066,19.898
36,18:21:13,22.9028342,120.2729716,19.856
36,18:21:16,22.9028363,120.2730329,19.849
36,18:21:19,22.9028402,120.273091,19.794
36,18:21:22,22.9028448,120.2731539,19.731
36,18:21:25,22.9028484,120.2731846,18.502
37,18:26:16,22.9028527,120.2731681,-0.005
37,18:26:19,22.9028525,120.2731601,1.055
37,18:26:22,22.9028521,120.2731052,7.029
37,18:26:25,22.902846,120.2730391,13.879
37,18:26:28,22.9028393,120.2729851,19.49
37,18:26:31,22.9027949,120.2729177,20.359
37,18:26:34,22.9027867,120.272826,20.31
37,18:26:37,22.9028221,120.2727421,20.149
37,18:26:40,22.9028082,120.2727274,19.787
37,18:26:43,22.9027473,120.2727478,20.063
37,18:26:46,22.9026462,120.2727828,20.204
37,18:26:49,22.9025914,120.2728922,20.121
37,18:26:52,22.9025752,120.2730139,20.124
37,18:26:55,22.902642,120.2731067,20.107
37,18:26:58,22.9027421,120.2731528,19.951
37,18:27:01,22.9028314,120.2731743,19.603
37,18:27:04,22.9028439,120.273181,17.126
37,18:27:07,22.9028463,120.2731877,12.885
38,18:29:40,22.9028373,120.2731855,19.459
38,18:29:43,22.9027998,120.2731621,20.24
38,18:29:46,22.9027055,120.2731222,20.331
38,18:29:49,22.9026651,120.2730448,20.081
38,18:29:52,22.9026565,120.2729181,20.031
38,18:29:55,22.9026455,120.2727718,20.111
38,18:29:58,22.9026358,120.2726982,19.884
38,18:30:01,22.9026752,120.2727304,19.612
38,18:30:04,22.9027566,120.2727926,20.031
38,18:30:07,22.9027741,120.2728946,20.053
38,18:30:10,22.9027892,120.2730222,20.059
38,18:30:13,22.9028332,120.2731451,19.978
38,18:30:16,22.902852,120.2731801,18.194
39,18:31:37,22.9028359,120.2731612,19.886
39,18:31:40,22.9028141,120.2731091,20.213
39,18:31:43,22.9027852,120.2730478,20.062
39,18:31:46,22.9027626,120.2729932,20.211
39,18:31:49,22.9027408,120.2729381,20.001
39,18:31:52,22.9027183,120.2728838,19.999
39,18:31:55,22.9026962,120.2728293,19.987
39,18:31:58,22.9026671,120.2727799,19.998
39,18:32:01,22.9026068,120.2727827,19.78
39,18:32:04,22.9025571,120.2727898,19.962
39,18:32:07,22.9025066,120.272795,20.129
39,18:32:10,22.9024484,120.2728034,19.871
39,18:32:13,22.902431,120.2728414,19.933
39,18:32:16,22.9024401,120.2729029,20.017
39,18:32:19,22.9024449,120.2729556,20.05
39,18:32:22,22.9024467,120.2730113,20.031
39,18:32:25,22.9024524,120.2730699,20.032
39,18:32:28,22.9024586,120.2731237,19.986
39,18:32:31,22.9024626,120.2731805,20.045
39,18:32:34,22.9024872,120.2732096,20.068
39,18:32:37,22.9025444,120.2732019,20.019
39,18:32:40,22.9025951,120.2731991,19.825
39,18:32:43,22.9026455,120.2731972,19.644
39,18:32:46,22.9026989,120.2731938,19.564
39,18:32:49,22.9027597,120.2731903,19.494
39,18:32:52,22.9028121,120.2731873,19.357
39,18:32:55,22.9028477,120.273183,18.672
40,18:41:48,22.9028212,120.2731825,20.549
40,18:41:51,22.9027112,120.2731958,20.546
40,18:41:54,22.9025868,120.2732131,20.097
40,18:41:57,22.9024649,120.2732048,19.874
40,18:42:00,22.9023675,120.2731297,20.021
40,18:42:03,22.9022697,120.2730349,20.208
40,18:42:06,22.9022171,120.2729513,20.106
40,18:42:09,22.9022695,120.2728655,19.956
40,18:42:12,22.9023452,120.272758,19.99
40,18:42:15,22.9024374,120.2726933,19.867
40,18:42:19,22.9025601,120.2726683,20.155
40,18:42:22,22.902691,120.2726546,20.099
40,18:42:25,22.9028061,120.2726417,20.155
40,18:42:28,22.9028273,120.2726433,19.924
40,18:42:31,22.902776,120.272695,20.05
40,18:42:34,22.9026914,120.2727819,20.146
40,18:42:37,22.9026046,120.2728714,20.146
40,18:42:40,22.90256,120.2729363,19.802
40,18:42:43,22.902609,120.2729823,19.898
40,18:42:46,22.9026849,120.2730474,20.037
40,18:42:49,22.9027807,120.273126,20.03
40,18:42:52,22.902845,120.2731783,19.438
41,18:34:29,22.9028523,120.2731871,18.808
41,18:34:32,22.9028185,120.2731833,20.025
41,18:34:35,22.9027628,120.2731926,20.237
41,18:34:38,22.9027092,120.2732003,20.008
41,18:34:41,22.9026555,120.2732004,20.026
41,18:34:44,22.9025967,120.2732065,19.95
41,18:34:47,22.902538,120.2732106,20.024
41,18:34:50,22.9024805,120.2732157,19.938
41,18:34:53,22.9024394,120.2732219,19.974
41,18:34:56,22.9024627,120.2731915,20.252
41,18:34:59,22.9024962,120.2731347,19.958
41,18:35:02,22.9025266,120.2730832,19.873
41,18:35:05,22.9025578,120.2730415,19.966
41,18:35:08,22.9025928,120.2729934,20.063
41,18:35:11,22.902623,120.2729487,20
41,18:35:14,22.9026334,120.2728943,20.145
41,18:35:17,22.9026319,120.2728382,20.053
41,18:35:20,22.9026293,120.2727832,20.076
41,18:35:23,22.9026272,120.2727277,19.842
41,18:35:26,22.9026246,120.2726726,19.907
41,18:35:29,22.9026576,120.2726663,20.067
41,18:35:32,22.9027137,120.2726631,19.972
41,18:35:35,22.902771,120.2726566,20.057
41,18:35:38,22.902823,120.2726551,20.022
41,18:35:41,22.9028253,120.2727053,19.896
41,18:35:44,22.9028292,120.2727696,19.92
41,18:35:47,22.9028345,120.2728367,19.973
41,18:35:50,22.9028347,120.2728961,19.868
41,18:35:53,22.9028363,120.2729598,19.857
41,18:35:56,22.9028394,120.273024,19.812
41,18:35:59,22.9028424,120.2730868,19.732
41,18:36:02,22.902845,120.2731504,19.722
41,18:36:05,22.9028501,120.273185,18.326
42,18:44:29,22.9028453,120.2731682,19.593
42,18:44:32,22.9028443,120.2731258,20.163
42,18:44:35,22.9028396,120.2730661,20.04
42,18:44:38,22.9028349,120.2730061,20.227
42,18:44:41,22.9028312,120.2729531,20.074
42,18:44:44,22.9028298,120.2728933,20.086
42,18:44:47,22.9028258,120.272838,19.943
42,18:44:50,22.9028232,120.2727795,20.034
42,18:44:53,22.9028192,120.2727301,20.012
42,18:44:56,22.902794,120.2727522,19.775
42,18:44:59,22.902758,120.2727951,19.926
42,18:45:02,22.9027172,120.2728393,20.041
42,18:45:05,22.902679,120.2728808,20.046
42,18:45:08,22.9026358,120.2729285,20.074
42,18:45:11,22.9025955,120.2729723,20.039
42,18:45:14,22.9025849,120.2730091,20.093
42,18:45:17,22.9026322,120.2730382,20.067
42,18:45:20,22.9026749,120.273065,19.902
42,18:45:23,22.9027167,120.2730959,19.755
42,18:45:26,22.9027613,120.273125,19.552
42,18:45:29,22.9028097,120.2731608,19.502
42,18:45:32,22.9028479,120.2731838,19.036
43,18:46:57,22.9028414,120.2731697,19.479
43,18:47:00,22.9028402,120.2731213,20.21
43,18:47:03,22.9028329,120.2730597,20.244
43,18:47:06,22.9028276,120.2729998,20.03
43,18:47:09,22.9028235,120.2729377,20.036
43,18:47:12,22.9028192,120.2728809,20.037
43,18:47:15,22.9028171,120.2728246,20.01
43,18:47:18,22.9028118,120.2727623,19.953
43,18:47:21,22.9028076,120.272706,20.164
43,18:47:24,22.9028369,120.2726632,19.88
43,18:47:27,22.9028771,120.2726257,19.872
43,18:47:30,22.9028643,120.2726211,20.008
43,18:47:33,22.9028133,120.2726296,20.113
43,18:47:36,22.9027583,120.2726398,20.062
43,18:47:39,22.9027018,120.272649,20.033
43,18:47:42,22.9026475,120.2726579,19.974
43,18:47:45,22.9025941,120.2726657,20.025
43,18:47:48,22.9025336,120.2726765,20.063
43,18:47:51,22.9025014,120.2726851,20.009
43,18:47:54,22.9025371,120.2727053,20.113
43,18:47:57,22.9025884,120.2727202,20.037
43,18:48:00,22.9026012,120.2727682,19.874
43,18:48:03,22.9026011,120.2728216,19.96
43,18:48:06,22.9026067,120.2728827,19.992
43,18:48:09,22.9026109,120.2729437,20.03
43,18:48:12,22.9026133,120.2730013,20.062
43,18:48:15,22.9026168,120.27306,19.982
43,18:48:18,22.9026213,120.2731187,19.974
43,18:48:21,22.9026241,120.2731796,20.109
43,18:48:24,22.9026609,120.2731985,20.12
43,18:48:27,22.9027176,120.2731932,19.882
43,18:48:30,22.902769,120.2731868,19.7
43,18:48:33,22.9028199,120.2731856,19.666
43,18:48:36,22.9028465,120.2731831,18.167
44,18:53:56,22.9028412,120.2731841,0.452
44,18:53:59,22.9027761,120.2731868,5.033
44,18:54:02,22.9026724,120.2731977,11.777
44,18:54:05,22.9025775,120.2732083,17.424
44,18:54:08,22.9025143,120.2732122,19.948
44,18:54:11,22.9025353,120.2731915,20.203
44,18:54:14,22.9025989,120.2731229,20.446
44,18:54:17,22.9026642,120.2730372,20.281
44,18:54:20,22.902629,120.2729859,19.706
44,18:54:23,22.9025583,120.2729185,20.058
44,18:54:26,22.9025101,120.2728775,20.045
44,18:54:29,22.9025447,120.2728629,19.9
44,18:54:32,22.9026422,120.2728205,20.409
44,18:54:35,22.9027389,120.2727717,20.265
44,18:54:38,22.9027775,120.272788,19.647
44,18:54:41,22.9027907,120.2728809,20.056
44,18:54:44,22.9028136,120.2730145,20.282
44,18:54:47,22.9028383,120.2731347,20.058
44,18:54:50,22.902849,120.2731825,18.621
45,18:56:17,22.9028498,120.2731662,17.759
45,18:56:20,22.90285,120.2731441,19.966
45,18:56:23,22.9028482,120.2730888,20.215
45,18:56:26,22.902843,120.2730268,20.116
45,18:56:29,22.9028403,120.2729659,20.042
45,18:56:32,22.9028384,120.2729104,20.07
45,18:56:35,22.9028371,120.2728516,20.017
45,18:56:38,22.9028335,120.2727876,20.009
45,18:56:41,22.9028304,120.2727389,20.02
45,18:56:44,22.90278,120.2727355,19.909
45,18:56:47,22.9027314,120.2727413,20.076
45,18:56:50,22.9026786,120.2727449,20.007
45,18:56:53,22.9026247,120.2727486,20.043
45,18:56:56,22.9025736,120.2727511,20.053
45,18:56:59,22.902549,120.2727789,20.069
45,18:57:02,22.9025508,120.2728376,20.07
45,18:57:05,22.9025544,120.2728971,20.05
45,18:57:08,22.9025565,120.2729515,20.094
45,18:57:11,22.90256,120.2730134,20.015
45,18:57:14,22.9025627,120.2730673,20.108
45,18:57:17,22.9025656,120.2731306,19.972
45,18:57:20,22.9025685,120.2731895,19.894
45,18:57:23,22.9026011,120.2732064,20.058
45,18:57:26,22.9026532,120.2732015,19.923
45,18:57:29,22.9027089,120.2731943,19.57
45,18:57:32,22.9027597,120.2731922,19.591
45,18:57:35,22.9028162,120.2731881,19.441
45,18:57:38,22.9028475,120.2731836,18.384
46,18:59:07,22.9028444,120.2731721,18.774
46,18:59:10,22.9028447,120.2731376,20.215
46,18:59:13,22.902839,120.2730774,20.199
46,18:59:16,22.9028342,120.2730097,20.035
46,18:59:19,22.9028309,120.2729491,19.997
46,18:59:22,22.9028292,120.2728927,19.937
46,18:59:25,22.9028253,120.2728311,19.976
46,18:59:28,22.9028206,120.2727641,19.973
46,18:59:31,22.902817,120.272727,20.029
46,18:59:34,22.902791,120.2727539,19.933
46,18:59:37,22.9027533,120.2727947,20.001
46,18:59:40,22.9027149,120.2728397,20.044
46,18:59:43,22.9026756,120.272881,20.052
46,18:59:46,22.9026318,120.2729295,20.031
46,18:59:49,22.9025934,120.2729727,20.064
46,18:59:52,22.9025841,120.2730048,20.048
46,18:59:55,22.9026293,120.2730369,19.999
46,18:59:58,22.9026707,120.2730614,19.881
46,19:00:01,22.9027089,120.2730896,19.746
46,19:00:04,22.9027524,120.2731201,19.733
46,19:00:07,22.9027906,120.2731472,19.65
46,19:00:10,22.9028352,120.2731773,19.54
46,19:00:13,22.9028495,120.2731835,16.624
47,15:25:42,22.9028012,120.2731372,-0.057
47,15:25:45,22.9028002,120.2731349,0.005
47,15:25:48,22.902759,120.2731231,2.819
47,15:25:51,22.9026947,120.2730793,8.813
47,15:25:54,22.902619,120.2730315,14.632
47,15:25:57,22.9025438,120.2729952,19.448
47,15:26:00,22.9024409,120.272995,20.164
47,15:26:03,22.9023282,120.2730027,20.223
47,15:26:06,22.9022511,120.2729938,19.685
47,15:26:09,22.9022488,120.272898,20.03
47,15:26:12,22.9022384,120.2727712,20.295
47,15:26:15,22.9022583,120.2726976,19.925
47,15:26:18,22.9023449,120.2726824,20.054
47,15:26:21,22.9024741,120.2726711,19.891
47,15:26:24,22.9026023,120.2726563,20.173
47,15:26:27,22.9027302,120.2726493,20.104
47,15:26:30,22.9027737,120.2727107,20.156
47,15:26:33,22.902783,120.2728239,20.131
47,15:26:36,22.9027946,120.2729652,19.938
47,15:26:39,22.9028046,120.2730861,19.808
47,15:26:42,22.9028085,120.273116,17.798
48,15:28:16,22.9028096,120.2731313,17.229
48,15:28:19,22.9028027,120.2731165,20.298
48,15:28:22,22.9027757,120.2730667,20.207
48,15:28:25,22.9027466,120.2730178,19.926
48,15:28:28,22.9027262,120.2729759,20.163
48,15:28:32,22.9027008,120.2729226,19.973
48,15:28:35,22.9026742,120.2728774,19.877
48,15:28:38,22.9026513,120.2728298,20.316
48,15:28:41,22.902627,120.2727842,20.243
48,15:28:44,22.9026128,120.2728041,20.059
48,15:28:47,22.9025894,120.2728572,19.811
48,15:28:50,22.9025675,120.2728976,19.901
48,15:28:53,22.9025438,120.2729521,20.105
48,15:28:56,22.9025198,120.2729999,20.126
48,15:28:59,22.9025035,120.2730341,19.988
48,15:29:02,22.9024775,120.272998,19.955
48,15:29:05,22.9024428,120.2729535,20.263
48,15:29:08,22.9024101,120.2729109,20.39
48,15:29:11,22.9023751,120.2728586,19.924
48,15:29:14,22.9023472,120.2728178,20.13
48,15:29:17,22.9023217,120.2728261,19.82
48,15:29:20,22.9023112,120.2728802,19.711
48,15:29:23,22.9022975,120.2729283,20.037
48,15:29:26,22.9022765,120.2729728,20.162
48,15:29:29,22.90226,120.2730299,20.192
48,15:29:32,22.9022439,120.2730815,20.031
48,15:29:35,22.9022275,120.273134,19.908
48,15:29:38,22.9022121,120.2731889,19.865
48,15:29:41,22.9022239,120.273207,20.317
48,15:29:44,22.9022781,120.2731978,19.688
48,15:29:47,22.9023294,120.273182,20.052
48,15:29:50,22.9023875,120.2731777,19.46
48,15:29:53,22.9024447,120.2731713,19.501
48,15:29:56,22.9025018,120.2731628,19.46
48,15:29:59,22.9025584,120.2731549,19.251
48,15:30:02,22.9026169,120.2731471,19.344
48,15:30:05,22.9026753,120.2731386,18.923
48,15:30:08,22.9027383,120.2731293,18.864
48,15:30:11,22.9027923,120.2731215,18.952
48,15:30:14,22.9028021,120.2731178,16.067
49,15:31:59,22.9028171,120.2731515,15.807
49,15:32:02,22.9028046,120.2731518,19.855
49,15:32:05,22.9027527,120.273153,20.237
49,15:32:08,22.9027047,120.2731582,19.928
49,15:32:11,22.9026534,120.2731639,20.024
49,15:32:14,22.9026041,120.2731658,20.038
49,15:32:17,22.9025538,120.2731712,20.057
49,15:32:20,22.9025049,120.2731736,20.166
49,15:32:23,22.9024527,120.2731776,19.932
49,15:32:26,22.9023992,120.2731819,20.033
49,15:32:29,22.9023507,120.2731864,20.171
49,15:32:32,22.9022966,120.2731897,20.203
49,15:32:35,22.9022535,120.2731936,19.925
49,15:32:38,22.9022695,120.2731749,19.972
49,15:32:41,22.9023023,120.2731243,19.914
49,15:32:44,22.9023409,120.2730746,20.093
49,15:32:47,22.9023784,120.273031,20.187
49,15:32:50,22.9024165,120.2729877,20.13
49,15:32:53,22.9024621,120.2729365,20.103
49,15:32:56,22.902499,120.2728897,20.215
49,15:32:59,22.9025338,120.2728789,20.294
49,15:33:02,22.9025721,120.2729144,19.988
49,15:33:05,22.9026165,120.2729502,20.026
49,15:33:08,22.9026587,120.2729874,20.026
49,15:33:11,22.9026946,120.2730236,20.002
49,15:33:14,22.9027367,120.2730623,20.435
49,15:33:17,22.9027832,120.273098,19.96
49,15:33:20,22.9028049,120.273117,20.05
49,15:33:23,22.9028054,120.2731178,20.125
50,15:42:24,22.9028268,120.2731369,6.622
50,15:42:27,22.9028257,120.2731378,13.539
50,15:42:30,22.9028216,120.2731389,19.378
50,15:42:33,22.9027767,120.2731427,20.192
50,15:42:36,22.9026812,120.2731517,20.207
50,15:42:39,22.9025564,120.2731638,20.051
50,15:42:42,22.9024302,120.2731763,20.04
50,15:42:45,22.9023238,120.2731186,19.959
50,15:42:48,22.9022343,120.2730267,20.37
50,15:42:51,22.9022016,120.2729293,20.234
50,15:42:54,22.9022561,120.2728139,20.155
50,15:42:57,22.9023387,120.2727354,19.92
50,15:43:00,22.9024548,120.2727073,20.105
50,15:43:03,22.9025859,120.2726945,20.022
50,15:43:06,22.9027136,120.2726797,20.515
50,15:43:09,22.9027729,120.2726744,20.821
50,15:43:12,22.9027434,120.2727136,20.166
50,15:43:15,22.9026727,120.2727954,19.872
50,15:43:18,22.9025981,120.272891,19.961
50,15:43:21,22.9025896,120.2729523,20.142
50,15:43:24,22.9026531,120.2730003,20.09
50,15:43:27,22.902744,120.2730676,19.98
50,15:43:30,22.9028012,120.2731132,19.321
50,15:43:33,22.9028046,120.2731199,15.193
51,15:45:33,22.9028244,120.2731289,11.046
51,15:45:36,22.9028245,120.2731332,17.966
51,15:45:39,22.9028233,120.27311,20.066
51,15:45:42,22.9028156,120.2730528,20.211
51,15:45:45,22.9028039,120.2729867,20.151
51,15:45:48,22.9027977,120.2729271,19.897
51,15:45:51,22.9027871,120.2728854,19.957
51,15:45:54,22.9027374,120.2728937,19.862
51,15:45:57,22.902689,120.2729041,19.986
51,15:46:00,22.9026499,120.2729044,20.177
51,15:46:03,22.9026419,120.2728563,20.173
51,15:46:07,22.9026313,120.2727976,20.119
51,15:46:10,22.9026235,120.2727346,20.086
51,15:46:13,22.9025846,120.2727199,19.757
51,15:46:16,22.9025268,120.2727281,19.907
51,15:46:19,22.9024841,120.2727342,20.083
51,15:46:22,22.9024301,120.2727381,20.28
51,15:46:25,22.9024063,120.2727643,19.859
51,15:46:28,22.9024178,120.2728278,20.039
51,15:46:31,22.9024223,120.2728806,19.911
51,15:46:34,22.9024231,120.2729327,20.12
51,15:46:37,22.9024304,120.272992,19.99
51,15:46:40,22.9024323,120.2730452,20.06
51,15:46:43,22.9024366,120.273101,20.053
51,15:46:46,22.9024404,120.2731503,19.936
51,15:46:49,22.9024841,120.2731538,20.126
51,15:46:52,22.9025402,120.2731485,19.737
51,15:46:55,22.9025937,120.2731395,19.796
51,15:46:58,22.9026513,120.2731353,19.723
51,15:47:01,22.9027023,120.2731307,19.61
51,15:47:04,22.9027574,120.2731257,19.619
51,15:47:07,22.9028043,120.2731193,18.959
52,15:48:34,22.9028325,120.2731374,17.597
52,15:48:37,22.9028294,120.2731209,19.945
52,15:48:40,22.9028224,120.2730594,20.169
52,15:48:43,22.9028141,120.2730042,20.228
52,15:48:46,22.9028042,120.2729382,19.684
52,15:48:49,22.9027974,120.2728792,20.073
52,15:48:52,22.9027885,120.2728239,20.14
52,15:48:55,22.9027706,120.2728084,19.754
52,15:48:58,22.9027288,120.2728385,19.962
52,15:49:01,22.9026846,120.2728686,19.991
52,15:49:04,22.9026379,120.2729,20.005
52,15:49:07,22.902594,120.2728859,20.198
52,15:49:10,22.9025415,120.2728691,20.032
52,15:49:13,22.9025171,120.2728769,19.937
52,15:49:16,22.9025236,120.272938,19.813
52,15:49:19,22.9025285,120.2729915,20.009
52,15:49:22,22.9025288,120.2730221,20.012
52,15:49:25,22.9025659,120.2730406,20.102
52,15:49:28,22.9026186,120.2730546,20.385
52,15:49:31,22.9026708,120.2730694,19.536
52,15:49:34,22.9027171,120.2730896,19.411
52,15:49:37,22.90277,120.2731106,19.66
52,15:49:40,22.9028027,120.2731195,18.844
53,15:59:19,22.9028242,120.2731318,18.317
53,15:59:22,22.9027957,120.2731242,20.112
53,15:59:25,22.9027375,120.273115,20.063
53,15:59:28,22.9026831,120.2731113,19.974
53,15:59:31,22.9026351,120.2731012,20.115
53,15:59:34,22.9025836,120.2730944,20.187
53,15:59:37,22.9025252,120.2730819,20.09
53,15:59:40,22.9024668,120.2730723,19.936
53,15:59:43,22.9024118,120.2730671,20.234
53,15:59:46,22.9024172,120.2730378,20.399
53,15:59:49,22.9024347,120.2729744,20.27
53,15:59:52,22.9024561,120.2729149,19.805
53,15:59:55,22.9024774,120.2728588,20.248
53,15:59:58,22.9025036,120.2728079,20.23
53,16:00:01,22.9025267,120.2727475,20.184
53,16:00:04,22.9025432,120.2727127,19.914
53,16:00:07,22.9025751,120.2727471,19.962
53,16:00:10,22.9026122,120.2727772,20.059
53,16:00:13,22.9026452,120.2728161,20.176
53,16:00:16,22.9026803,120.2728525,20.324
53,16:00:19,22.9027141,120.2728867,20.442
53,16:00:22,22.9027374,120.2729396,19.98
53,16:00:25,22.9027554,120.2729882,20.022
53,16:00:28,22.9027747,120.2730375,19.989
53,16:00:31,22.9027913,120.2730879,20.159
53,16:00:34,22.9028045,120.2731215,19.197
54,16:02:05,22.9028093,120.2731331,17.506
54,16:02:08,22.902809,120.273116,19.922
54,16:02:11,22.902803,120.2730537,20.158
54,16:02:14,22.9027937,120.2729933,20.144
54,16:02:17,22.9027879,120.2729347,19.983
54,16:02:20,22.9027847,120.2728744,19.836
54,16:02:23,22.9027779,120.2728176,19.965
54,16:02:26,22.9027707,120.2727581,19.972
54,16:02:29,22.9027577,120.2727666,19.754
54,16:02:32,22.9027295,120.272818,19.978
54,16:02:35,22.9027014,120.2728613,20.042
54,16:02:38,22.9026673,120.2729102,20.052
54,16:02:41,22.9026367,120.2729585,20.047
54,16:02:44,22.9026235,120.2729566,20.134
54,16:02:47,22.9025867,120.272905,19.94
54,16:02:50,22.902547,120.272858,19.964
54,16:02:53,22.9025128,120.2728086,20.215
54,16:02:56,22.9024966,120.2727964,19.907
54,16:02:59,22.9024981,120.2728493,19.89
54,16:03:02,22.9025043,120.2729054,20.017
54,16:03:05,22.9025029,120.2729618,20.052
54,16:03:08,22.9025044,120.2730179,19.995
54,16:03:11,22.9025056,120.2730776,20.124
54,16:03:14,22.9025089,120.2731388,20.057
54,16:03:17,22.902547,120.273149,20.154
54,16:03:20,22.9026012,120.2731412,19.978
54,16:03:23,22.9026491,120.2731357,19.73
54,16:03:26,22.9027006,120.2731308,19.798
54,16:03:29,22.9027591,120.2731281,19.59
54,16:03:32,22.9028035,120.2731197,19.358
55,16:13:18,22.9028194,120.2731402,0.018
55,16:13:21,22.902816,120.2731421,0.16
55,16:13:24,22.9027478,120.2731489,3.544
55,16:13:27,22.9026515,120.2731554,8.429
55,16:13:30,22.9025358,120.2731709,13.6
55,16:13:33,22.90242,120.2731814,18.468
55,16:13:36,22.9023554,120.27316,20.131
55,16:13:39,22.9023526,120.2730616,20.454
55,16:13:42,22.9023501,120.272952,20.197
55,16:13:45,22.9024003,120.2729348,19.647
55,16:13:48,22.9025065,120.2729368,20.066
55,16:13:51,22.9025664,120.2729131,20.368
55,16:13:54,22.9025572,120.2728522,20.632
55,16:13:57,22.9025511,120.2727579,20.583
55,16:14:00,22.9025931,120.2727453,19.714
55,16:14:03,22.9026928,120.272745,20.049
55,16:14:06,22.9027127,120.2727886,20.282
55,16:14:09,22.9027078,120.2728821,19.935
55,16:14:12,22.9027619,120.2729312,20.038
55,16:14:15,22.9028154,120.2729503,20.386
55,16:14:18,22.9028035,120.2730258,19.745
